Feature	{scoringMetric}	P-Value
cat__eResponse_12_Not Applicable	0.29562562672471715	0.5866386091116602
cat__eResponse_12_Not Recorded	1.1077868573622671	0.2925651448445502
cat__eResponse_12_Other	0.23566127022748132	0.6273581577242052
cat__eResponse_12_Rendezvous Transport Unavailable	0.6141739160771951	0.4332217403594102
cat__eResponse_12_Route Obstruction (e.g., Train)	1.7036431947972572	0.19181410656627254
cat__eResponse_12_Staff Delay	1.7518628428865664	0.18564462412825308
cat__eResponse_12_Traffic	0.2544235857456473	0.6139780750350745
cat__eResponse_12_Vehicle Crash of this Unit	0.20472153190839498	0.6509370711064557
cat__eResponse_12_Vehicle Failure of this Unit	1.433115967803092	0.23125837068897076
cat__eResponse_12_Weather	0.07001930708429954	0.7913090145820691
cat__eVitals_27_0	0.016645585258826687	0.8973437504997428
cat__eVitals_27_10	0.27969464065592753	0.5969021692103516
cat__eVitals_27_7	0.07916805440498129	0.7784283857367054
cat__eVitals_27_8	0.8113299630903702	0.36772870488672194
cat__eVitals_27_8801019	1.1228210620521966	0.28931342824037337
cat__eVitals_27_8801023	0.04115644257409895	0.8392365069475967
cat__eVitals_27_9	0.003178227757010164	0.9550425277188479
cat__eVitals_27_Confused (>2 Years); Cries but is consolable, inappropriate interactions	0.3848456826867273	0.5350221406501519
cat__eVitals_27_Inappropriate words (>2 Years); Inconsistently consolable, moaning	0.5019247209257317	0.47865667530330847
cat__eVitals_27_Incomprehensible sounds (>2 Years); Inconsolable, agitated	0.9485988888934128	0.3300776785074364
cat__eVitals_27_No verbal/vocal response (All Age Groups)	0.21692058722810342	0.6413969994869051
cat__eVitals_27_Not Applicable	7.922814744494033	0.004882127524724982
cat__eVitals_27_Not Recorded	6.908450391905663	0.00857975651648494
cat__eVitals_27_Obeys commands (>2Years); Appropriate response to stimulation	2.3893250871003797	0.12216835454597258
cat__eVitals_27_Oriented (>2 Years); Smiles, oriented to sounds, follows objects, interacts	0.5275024818605044	0.46765983531418787
cat__eVitals_02_9923001	0.03220143480104076	0.8575865013942882
cat__eVitals_02_9923003	0.04566604184279709	0.8307842931627603
cat__eVitals_02_Not Applicable	1.0325679310581783	0.3095578451791172
cat__eVitals_02_Not Recorded	0.47913010591066896	0.48881761959203196
cat__eVitals_04_12 Lead-Left Sided (Normal)	1.1599573419645577	0.28147602390886833
cat__eVitals_04_12 Lead-Right Sided	3.9755248186351984	0.046167772244552804
cat__eVitals_04_15 Lead	0.4094461705772199	0.5222516645058966
cat__eVitals_04_3 Lead	0.00017562850051203304	0.9894263688629615
cat__eVitals_04_4 Lead	0.3453657160328125	0.5567491184156306
cat__eVitals_04_5 Lead	0.4153172534365531	0.5192838718362319
cat__eVitals_04_Not Applicable	1.0586622955464935	0.30352205008861877
cat__eVitals_04_Not Recorded	2.577661787167334	0.10838364226304509
cat__eVitals_04_Other (AED, Not Listed)	0.17152844144589133	0.6787575500450607
cat__eVitals_08_Arterial Line	0.05401757498128606	0.8162145910592618
cat__eVitals_08_Cuff-Automated	0.03564853012654788	0.8502433990953471
cat__eVitals_08_Cuff-Manual Auscultated	3.0400027150107363	0.08123771673177232
cat__eVitals_08_Cuff-Manual Palpated Only	1.2052666486589259	0.272273245062888
cat__eVitals_08_Doppler	0.0009078934705706957	0.9759623996727131
cat__eVitals_08_Not Applicable	1.777775252429249	0.18242466302585034
cat__eVitals_08_Not Recorded	3.3430632682330965	0.06749073131409548
cat__eVitals_08_Venous Line	2.2521077344856133	0.1334345370059594
cat__eVitals_26_Alert	1.3535187847843761	0.24466564729550278
cat__eVitals_26_Not Applicable	1.2411478484925151	0.2652516365174218
cat__eVitals_26_Not Recorded	0.2840037385056841	0.5940896979557037
cat__eVitals_26_Painful	9.840212092630692	0.001707689916451722
cat__eVitals_26_Unresponsive	1.2871457057779785	0.25657634058162593
cat__eVitals_26_Verbal	0.26100350503655	0.609432280557733
cat__eVitals_29_8801019	0.3467369001315697	0.555966967252238
cat__eVitals_29_8801023	1.5216885790174086	0.21736596576156633
cat__eVitals_29_Negative	0.9329881349780846	0.3340891331857574
cat__eVitals_29_Non-Conclusive	0.017955429779893364	0.8934044267337079
cat__eVitals_29_Not Applicable	1.4764013913847538	0.22434021477900543
cat__eVitals_29_Not Recorded	1.7308228301427326	0.1883077483366717
cat__eVitals_29_Positive	0.15336604361823158	0.6953397042511145
cat__eVitals_30_Cincinnati	2.0416376412833115	0.1530467712679963
cat__eVitals_30_F.A.S.T. Exam	1.2601833030275436	0.26161809421238835
cat__eVitals_30_Los Angeles	1.8026863966973858	0.1793899811274525
cat__eVitals_30_Miami Emergency Neurologic Deficit (MEND)	1.4100506662437744	0.23504975900657685
cat__eVitals_30_NIH	0.6141739160771951	0.4332217403594102
cat__eVitals_30_Not Applicable	3.5999242105373606	0.057784017870329316
cat__eVitals_30_Not Recorded	2.13197084159126	0.1442571533524837
cat__eVitals_30_Other Stroke Scale Type	0.27442738931840777	0.6003779172756376
cat__eVitals_31_8801019	0.3467369001315697	0.555966967252238
cat__eVitals_31_8801023	0.046436438622888224	0.8293846828258729
cat__eVitals_31_Definite Contraindications to Thrombolytic Use	0.003423722875862906	0.9533404100806049
cat__eVitals_31_No Contraindications to Thrombolytic Use	0.3772590403553023	0.5390746943495726
cat__eVitals_31_Not Applicable	0.5608319218829659	0.4539263521376997
cat__eVitals_31_Not Recorded	0.5855654491926516	0.44414021105216017
cat__eVitals_31_Possible Contraindications to Thrombolytic Use	2.6018783199504864e-05	0.9959301244318844
cat__eVitals_19_8801019	0.6624081467081023	0.41571228271172755
cat__eVitals_19_8801023	4.597937144221212	0.03201196390844471
cat__eVitals_19_Confused (>2 Years); Cries but is consolable, inappropriate interactions	1.2344547651505622	0.2665441208535332
cat__eVitals_19_Inappropriate words (>2 Years); Inconsistently consolable, moaning	0.05326309307226727	0.8174798148014875
cat__eVitals_19_Incomprehensible sounds (>2 Years); Inconsolable, agitated	9.862385528308515	0.0016872316465820773
cat__eVitals_19_No verbal/vocal response (All Age Groups)	2.2822657684932057	0.13086256656340908
cat__eVitals_19_Not Applicable	4.36504066514773	0.03668519551499706
cat__eVitals_19_Not Recorded	0.13188188299748405	0.7164892460773019
cat__eVitals_20_8801019	0.0013618916789296875	0.9705617429491619
cat__eVitals_20_8801023	4.118299736578666	0.04242335777062282
cat__eVitals_20_Confused (>2 Years); Cries but is consolable, inappropriate interactions	1.2819808045235948	0.25753277277959213
cat__eVitals_20_Inappropriate words (>2 Years); Inconsistently consolable, moaning	1.8986931390861428	0.1682266132601797
cat__eVitals_20_Incomprehensible sounds (>2 Years); Inconsolable, agitated	2.833334523548445	0.09232844353116894
cat__eVitals_20_No verbal/vocal response (All Age Groups)	2.072840976295333	0.14994395515047326
cat__eVitals_20_Not Applicable	4.425442621047545	0.035408497490781635
cat__eVitals_20_Not Recorded	0.07457953772148154	0.7847824329955491
cat__eVitals_20_Oriented (>2 Years); Smiles, oriented to sounds, follows objects, interacts	0.2843110116402783	0.5938901946217365
cat__eVitals_21_8801019	0.03500611746822495	0.8515830801764026
cat__eVitals_21_8801023	4.707047851921228	0.03004067211431862
cat__eVitals_21_Confused (>2 Years); Cries but is consolable, inappropriate interactions	0.8678140931253809	0.35156258815834307
cat__eVitals_21_Inappropriate words (>2 Years); Inconsistently consolable, moaning	1.0222574341909216	0.3119856780413241
cat__eVitals_21_Incomprehensible sounds (>2 Years); Inconsolable, agitated	0.40127226942480193	0.5264338469038173
cat__eVitals_21_No verbal/vocal response (All Age Groups)	1.8002804698064303	0.17968051003504765
cat__eVitals_21_Not Applicable	4.305899231372806	0.03798201753025547
cat__eVitals_21_Not Recorded	0.11252706850165381	0.7372856877814407
cat__eVitals_21_Obeys commands (>2Years); Appropriate response to stimulation	0.7241402566581525	0.39479046221101144
cat__eVitals_21_Oriented (>2 Years); Smiles, oriented to sounds, follows objects, interacts	0.9025144735224243	0.3421098280400129
cat__eInjury_03_All penetrating injuries to  head, neck, torso, and extremities proximal to elbow or knee	0.17863261235089956	0.6725515671648932
cat__eInjury_03_Amputation proximal to wrist or ankle	1.1990658661681703	0.27351012257087776
cat__eInjury_03_Chest wall instability or deformity (e.g., flail chest)	0.010482231998331102	0.91845298708636
cat__eInjury_03_Crushed, degloved, mangled, or pulseless extremity	3.4207445656037914	0.06438382674497672
cat__eInjury_03_Glasgow Coma Score <= 13	2.0689396277493612	0.1503279786110111
cat__eInjury_03_Not Applicable	0.2124765405258205	0.6448338346223943
cat__eInjury_03_Not Recorded	0.5835345641146993	0.4449313452458513
cat__eInjury_03_Open or depressed skull fracture	4.156739276395525	0.04147081666943723
cat__eInjury_03_Paralysis	0.669360500707327	0.4132758822881549
cat__eInjury_03_Pelvic fractures	0.18200706593868923	0.6696546219384648
cat__eInjury_03_Respiratory Rate  <10 or >29 breaths per minute (<20 in infants aged <1 year) or need for ventilatory support	0.474890335166561	0.4907469537624928
cat__eInjury_03_Systolic Blood Pressure <90 mmHg	1.1802245595207301	0.2773119337614262
cat__eInjury_03_Two or more proximal long-bone fractures	0.11804784676763505	0.7311619326792858
cat__eArrest_09_Compressions-Continuous	0.0008960105876511204	0.9761201775725314
cat__eArrest_09_Compressions-External Band Type Device	1.9914865517574396	0.1581874935138211
cat__eArrest_09_Compressions-External Plunger Type Device	0.0005583307744163175	0.981148550725017
cat__eArrest_09_Compressions-External Thumper Type Device	0.1277543517634408	0.7207723367726033
cat__eArrest_09_Compressions-Intermittent with Ventilation	0.6918751373485381	0.40552855939839194
cat__eArrest_09_Compressions-Other Device	2.685832839617654	0.10124626084932235
cat__eArrest_09_Not Applicable	0.0026230808921618035	0.959153449435176
cat__eArrest_09_Not Recorded	0.20651212125093407	0.6495156333259087
cat__eArrest_09_Ventilation-Bag Valve Mask	0.6406041326408421	0.42349331421791647
cat__eArrest_09_Ventilation-Impedance Threshold Device	0.3003670342650959	0.5836531852235216
cat__eArrest_09_Ventilation-Mouth to Mouth	6.763898618811099	0.009302893626151498
cat__eArrest_09_Ventilation-Pocket Mask	0.6660059212199899	0.4144488244790322
cat__eHistory_17_8801015	0.8472830852065878	0.3573234762451548
cat__eHistory_17_8801019	4.524803364049013	0.03340845142438058
cat__eHistory_17_8801023	0.17414474548135628	0.6764547722298695
cat__eHistory_17_Alcohol Containers/Paraphernalia at Scene	0.04941356442951142	0.8240871609019431
cat__eHistory_17_Drug Paraphernalia at Scene	0.06499896260912623	0.7987628655466328
cat__eHistory_17_Not Applicable	1.791589880299176	0.18073448843726717
cat__eHistory_17_Not Recorded	0.024120845435125958	0.8765780198113222
cat__eHistory_17_Patient Admits to Alcohol Use	0.20272207135427067	0.6525331968302079
cat__eHistory_17_Patient Admits to Drug Use	2.4027714932014983	0.12112249076550813
cat__eHistory_17_Positive Level known from Law Enforcement or Hospital Record	1.7774125368507532	0.1824692860966454
cat__eHistory_17_Smell of Alcohol on Breath	5.9573038548139304e-05	0.9938417131034739
cat__eProcedures_06_9923001	0.0031517648009741217	0.9552298868210111
cat__eProcedures_06_9923003	0.21897531142895116	0.6398224335099454
cat__eProcedures_06_Not Applicable	3.51023806638576	0.06099252635796873
cat__eProcedures_06_Not Recorded	0.18316673862603253	0.6686663825752208
cat__eProcedures_08_9916001	0.06507412406060661	0.7986490495613834
cat__eProcedures_08_9916003	1.1292420380035255	0.28793868755135343
cat__eProcedures_08_9916005	1.3592891901514599	0.2436624604787963
cat__eProcedures_08_Not Applicable	0.22026051942154737	0.6388421317915582
cat__eProcedures_08_Not Recorded	2.093992469749359	0.14788114320841475
cat__eProcedures_10_7701001   	0.4481445531401943	0.5032183694259382
cat__eProcedures_10_7701003   	0.000557749277222658	0.9811583681068182
cat__eProcedures_10_9905001	2.605147337793539	0.10651924484337694
cat__eProcedures_10_9905001   	2.521339793367844	0.11231711327648226
cat__eProcedures_10_9905003	0.7272300467902103	0.39378380064169893
cat__eProcedures_10_9905003   	0.0564084253211169	0.8122656732963025
cat__eProcedures_10_9905005	0.034167460919892464	0.8533512993251049
cat__eProcedures_10_9905005   	0.11939618201661784	0.7296907614545401
cat__eProcedures_10_9905007	0.6949703618142036	0.40448015830238626
cat__eProcedures_10_9905007   	1.1145634417676398	0.2910937109112059
cat__eProcedures_10_9905009	0.0049257039160422395	0.9440478073997499
cat__eProcedures_10_9905009   	0.4052823716618612	0.5243746697869772
cat__eProcedures_10_9905011	1.0994371007704957	0.294391266404297
cat__eProcedures_10_9905011   	0.0013393155916042179	0.970806651977201
cat__eProcedures_10_9905013	2.7498720112190944	0.09726418919929854
cat__eProcedures_10_9905013   	0.008456876003778405	0.9267289236627694
cat__eProcedures_10_9905015	0.005151873718805094	0.9427798222438569
cat__eProcedures_10_9905015   	0.2536995817363124	0.6144827501654269
cat__eProcedures_10_9905019	0.3464608271607767	0.556124277243736
cat__eProcedures_10_9905019   	0.47407596489111986	0.4911189921545477
cat__eProcedures_10_9905021	2.8659300013073814	0.09047536360653771
cat__eProcedures_10_9905021   	4.6277318147758075	0.03146063048795894
cat__eProcedures_10_9905023	0.3435726819017605	0.5577750591569299
cat__eProcedures_10_9905023   	0.18200706593868923	0.6696546219384648
cat__eProcedures_10_9905025	0.48702140152454654	0.4852600281118128
cat__eProcedures_10_9905025   	0.4167397349860021	0.5185692853370425
cat__eProcedures_10_9905027   	0.3467369001315697	0.555966967252238
cat__eProcedures_10_9905029	0.03375353652979016	0.8542322892960079
cat__eProcedures_10_9905029   	0.0002014541481454953	0.9886756597338405
cat__eProcedures_10_9905031	0.08818692868956425	0.7664952674797243
cat__eProcedures_10_9905031   	7.791408159509873e-05	0.9929572599013862
cat__eProcedures_10_9905033   	0.36359586859639	0.5465167940660385
cat__eProcedures_10_9905035   	0.04770995535025146	0.8270974227058291
cat__eProcedures_10_9905037   	0.20472153190839498	0.6509370711064557
cat__eProcedures_10_9905039	0.665266914179656	0.4147078829124605
cat__eProcedures_10_9905039   	2.661622262350321	0.10279782726441539
cat__eProcedures_10_9905041	0.1592712244849623	0.6898289074224949
cat__eProcedures_10_9905041   	0.07171657470040035	0.7888539999171682
cat__eProcedures_10_Not Applicable	0.002171793014122755	0.9628300979201487
cat__eProcedures_10_Not Recorded	0.08394896155858171	0.7720159351207656
cat__eProcedures_10_Unknown   	1.1357366067252395	0.2865566303665885
cat__eProcedures_02_9923001	0.041025255134409376	0.8394894404693329
cat__eProcedures_02_9923003	0.10274468404438937	0.748560862504529
cat__eProcedures_02_Not Applicable	5.797467787907895	0.016050404877133474
cat__eProcedures_02_Not Recorded	2.0291366876103414	0.15431020442086457
cat__eArrest_03_Attempted Defibrillation	1.3712168015393456	0.24160468777278946
cat__eArrest_03_Attempted Ventilation	4.840257830815692	0.027804173122652043
cat__eArrest_03_Initiated Chest Compressions	0.06284884900512641	0.8020489156193711
cat__eArrest_03_Not Applicable	0.962252891475897	0.3266214100994773
cat__eArrest_03_Not Attempted-Considered Futile	0.918551539347595	0.3378570377469916
cat__eArrest_03_Not Attempted-DNR Orders	0.688433224781753	0.40669905829952324
cat__eArrest_03_Not Attempted-Signs of Circulation	0.0540399215330249	0.8161772596102924
cat__eArrest_03_Not Recorded	0.04501026690410271	0.8319854233379211
cat__eResponse_11_Crowd	14.229938313862423	0.0001618348445221767
cat__eResponse_11_Directions/Unable to Locate	0.34893451029984196	0.5547177393105358
cat__eResponse_11_Distance	0.5348552669918494	0.4645738058659815
cat__eResponse_11_Diversion	0.0036323976071506495	0.9519411684529192
cat__eResponse_11_HazMat	0.011015665721279249	0.9164112190292638
cat__eResponse_11_None/No Delay	15.90112145777	6.676900846764452e-05
cat__eResponse_11_Not Applicable	1.123416765583608	0.28918553609246794
cat__eResponse_11_Not Recorded	19.65436981966163	9.28529607105984e-06
cat__eResponse_11_Other	0.10996709795001927	0.7401820351106407
cat__eResponse_11_Patient Condition Change (e.g., Unit Stopped)	0.7958460292816102	0.372339599729129
cat__eResponse_11_Rendezvous Transport Unavailable	0.9631337619221703	0.32640008504834206
cat__eResponse_11_Route Obstruction (e.g., Train)	0.06596660397508358	0.7973028957930017
cat__eResponse_11_Safety	0.23777897734665968	0.6258155497836633
cat__eResponse_11_Staff Delay	0.7834960673803353	0.376075386720631
cat__eResponse_11_Traffic	0.27489133862007964	0.6000700660270262
cat__eResponse_11_Vehicle Crash Involving this Unit	1.2283757942712639	0.26772481896088957
cat__eResponse_11_Vehicle Failure of this Unit	0.011015665721279249	0.9164112190292638
cat__eResponse_11_Weather	1.55328341789745	0.2126532121475725
cat__eArrest_04_Not Applicable	0.05675663882495708	0.8116979620116973
cat__eArrest_04_Not Recorded	0.31777911644285606	0.5729461775085836
cat__eArrest_04_Not Witnessed	0.017916754678445532	0.8935186046965098
cat__eArrest_04_Witnessed by Family Member	0.04174845495231264	0.8381002761295698
cat__eArrest_04_Witnessed by Healthcare Provider	0.008064248727215903	0.9284453379349021
cat__eArrest_04_Witnessed by Lay Person	0.0157111464595053	0.9002512897219016
cat__eResponse_24_Initial Lights and Sirens, Downgraded to No Lights or Sirens	0.8143703511965958	0.3668326705223123
cat__eResponse_24_Initial No Lights or Sirens, Upgraded to Lights and Sirens	0.7468499451601479	0.38747669864423273
cat__eResponse_24_Intersection Navigation-Against Normal Light  Patterns	0.20202935433593705	0.6530883855540439
cat__eResponse_24_Intersection Navigation-With Automated Light Changing Technology	0.34802641940917406	0.5552332974306566
cat__eResponse_24_Intersection Navigation-With Normal Light Patterns	0.024091185579994817	0.8766533173664208
cat__eResponse_24_Lights and No Sirens	0.17197732856155834	0.6783609993256259
cat__eResponse_24_Lights and Sirens	1.2915790949558943	0.25575886269558273
cat__eResponse_24_No Lights or Sirens	0.7706677556877531	0.38001188442046896
cat__eResponse_24_Not Applicable	0.005354420379566737	0.9416678237307416
cat__eResponse_24_Not Recorded	0.9794295714745933	0.3223411845447016
cat__eResponse_24_Scheduled	1.3966306485130089	0.23729029544193952
cat__eResponse_24_Speed-Enhanced per Local Policy	0.02749938988994786	0.868291419780228
cat__eResponse_24_Speed-Normal Traffic	1.0217603194231972	0.3121033604751249
cat__eResponse_24_Unscheduled	0.1893863235720481	0.6634284580861947
cat__eInjury_04_8801005	0.07937839694731505	0.77814192884579
cat__eInjury_04_Anticoagulants and Bleeding Disorders	0.6660959464571229	0.4144172825592414
cat__eInjury_04_Auto v. Pedestrian/Bicyclist Thrown, Run Over, or > 20 MPH Impact	0.7131353133629392	0.3984061971144318
cat__eInjury_04_Burn, with trauma mechanism	0.36729281919037116	0.5444844906164076
cat__eInjury_04_Burn, without other trauma	0.04770995535025146	0.8270974227058291
cat__eInjury_04_Crash Death in Same Passenger Compartment	1.0240829613338824	0.3115540153009168
cat__eInjury_04_Crash Ejection (partial or complete) from automobile	3.347331879339638	0.06731591261305664
cat__eInjury_04_Crash Intrusion, including roof: > 12 in. occupant site; > 18 in. any site	4.68043966426498	0.03050942627073966
cat__eInjury_04_Crash Vehicle Telemetry Data (AACN) Consistent with High Risk of Injury	0.01213155084990766	0.912295852277063
cat__eInjury_04_EMS Provider Judgment	0.24118037044102558	0.623355564732999
cat__eInjury_04_Fall Adults: > 20 ft. (one story is equal to 10 ft.)	0.20930190839939683	0.6473157380260908
cat__eInjury_04_Fall Children: > 10 ft. or 2-3 times the height of the child	0.8189047684790444	0.36550195361850213
cat__eInjury_04_Motorcycle Crash > 20 MPH	0.5659083313253582	0.4518905482905583
cat__eInjury_04_Not Applicable	0.4944752882691534	0.4819387747971048
cat__eInjury_04_Not Recorded	0.656187244541528	0.41791043921271254
cat__eInjury_04_Pregnancy > 20 weeks	0.0004539295788906451	0.9830018846698406
cat__eInjury_04_SBP < 110 for age > 65	0.7230441223274952	0.39514847587523083
cat__eHistory_01_Cultural, Custom, Religious	0.21834528553288365	0.6403042716721421
cat__eHistory_01_Developmentally Impaired	1.876686808330017	0.1707131290749215
cat__eHistory_01_Hearing Impaired	1.9264490918641144	0.16514940380084803
cat__eHistory_01_Language	1.2422877607783513	0.26503228878430385
cat__eHistory_01_None Noted	0.08906323310643986	0.7653718461286446
cat__eHistory_01_Not Applicable	0.28027110394372157	0.5965243208461609
cat__eHistory_01_Not Recorded	1.2959708162035144	0.2549522317733779
cat__eHistory_01_Obesity	0.0761729470166	0.782552673499005
cat__eHistory_01_Physical Barrier (Unable to Access Patient)	2.1614666758249483	0.14151154356084508
cat__eHistory_01_Physically Impaired	0.8480479862058957	0.3571065393176811
cat__eHistory_01_Physically Restrained	0.4367334432916622	0.5087042704722273
cat__eHistory_01_Psychologically Impaired	1.5429925857884577	0.21417474860506644
cat__eHistory_01_Sight Impaired	0.9951532279685659	0.3184876541283358
cat__eHistory_01_Speech Impaired	0.43166353988172623	0.511174753898722
cat__eHistory_01_State of Emotional Distress	0.5242635690159045	0.4690296765402343
cat__eHistory_01_Unattended or Unsupervised (including minors)	1.6211147148457945	0.20293829067205457
cat__eHistory_01_Unconscious	4.089589018572925	0.043149805915892944
cat__eHistory_01_Uncooperative	0.05289298531699054	0.8181039159874834
cat__eResponse_09_Crowd	0.10915812623617575	0.7411050760646176
cat__eResponse_09_Directions/Unable to Locate	0.8805267805470083	0.34805886651562945
cat__eResponse_09_Distance	0.03312346649152391	0.8555841085370378
cat__eResponse_09_Diversion (Different Incident)	0.024641255392673825	0.8752644875636383
cat__eResponse_09_Flight Planning	0.2817692085351177	0.5955446951700638
cat__eResponse_09_HazMat	0.28094405041051335	0.596083860522584
cat__eResponse_09_Mechanical Issue-Unit, Equipment, etc.	1.7104133741220933	0.1909336396670646
cat__eResponse_09_None/No Delay	2.577257563154708	0.10841132750391498
cat__eResponse_09_Not Applicable	5.064711899195643	0.02441912650690743
cat__eResponse_09_Not Recorded	0.8399230822620701	0.3594201622672688
cat__eResponse_09_Other	0.42047911149621414	0.5166990115376284
cat__eResponse_09_Rendezvous Transport Unavailable	0.16024386767928397	0.6889326315681098
cat__eResponse_09_Route Obstruction (e.g., Train)	0.7056274545721201	0.40090048882121676
cat__eResponse_09_Scene Safety (Not Secure for EMS)	5.3947718778046765	0.020198422803989497
cat__eResponse_09_Staff Delay	2.345371565796757	0.125657589490195
cat__eResponse_09_Traffic	1.1845470354349363	0.2764339018666926
cat__eResponse_09_Vehicle Crash Involving this Unit	1.5447060947290323	0.21392050488071526
cat__eResponse_09_Vehicle Failure of this Unit	0.07276885883373384	0.7873475281397732
cat__eResponse_09_Weather	1.5863885833202063	0.20784471575236593
cat__eArrest_17_9901001	0.051302863690262546	0.8208117972807183
cat__eArrest_17_9901003	0.9080225702565887	0.34064108462364096
cat__eArrest_17_9901005	0.0005750526686096661	0.9808683880345327
cat__eArrest_17_9901007	0.29927999955511025	0.5843349176947121
cat__eArrest_17_9901009	0.7812311520305135	0.37676621241350783
cat__eArrest_17_9901011	0.9138950514198745	0.339084510392356
cat__eArrest_17_9901013	0.7272300467902103	0.39378380064169893
cat__eArrest_17_9901015	0.0005548420461336535	0.9812075281234593
cat__eArrest_17_9901017	0.04928033888256514	0.8243205879977911
cat__eArrest_17_9901019	0.0032483251671193455	0.9545499826012043
cat__eArrest_17_9901021	0.4318455050508834	0.5110857263448487
cat__eArrest_17_9901023	0.19229873672881587	0.6610108426444046
cat__eArrest_17_9901025	0.016420360448022638	0.8980367973022698
cat__eArrest_17_9901027	0.22197821509565502	0.6375373814031102
cat__eArrest_17_9901029	0.665266914179656	0.4147078829124605
cat__eArrest_17_9901031	0.2746151775434087	0.6002532714055614
cat__eArrest_17_9901033	0.21321204623250628	0.6442620324645414
cat__eArrest_17_9901035	0.046375897609202216	0.8294942282735625
cat__eArrest_17_9901037	0.17578503669181086	0.6750213871818915
cat__eArrest_17_9901039	0.0010807545561925215	0.973774444726942
cat__eArrest_17_9901041	0.09346519844136035	0.7598176471484784
cat__eArrest_17_9901043	0.48341009377122673	0.4868827486403027
cat__eArrest_17_9901045	0.5209204203791542	0.47045038364141467
cat__eArrest_17_9901047	0.01007978743700635	0.9200283695451805
cat__eArrest_17_9901049	0.5773159229964523	0.44736744889969426
cat__eArrest_17_9901051	1.8802893421756173	0.1703032037584684
cat__eArrest_17_9901053	0.09605507449613528	0.7566164729376467
cat__eArrest_17_9901055	0.6124229095595769	0.4338781648186887
cat__eArrest_17_9901057	0.8888100458951766	0.34580141247272833
cat__eArrest_17_9901059	0.121256420385046	0.7276762370112633
cat__eArrest_17_9901061	0.9888927291677156	0.320014667327312
cat__eArrest_17_9901063	1.6169391050863302	0.20352097705462294
cat__eArrest_17_9901065	3.927280981502396	0.047510421217250645
cat__eArrest_17_9901067	0.29597026030305407	0.5864205685047938
cat__eArrest_17_9901069	1.0119345896510579	0.3144413499684066
cat__eArrest_17_9901071	1.851975153020868	0.1735557786153942
cat__eArrest_17_Not Applicable	3.6288088196890027	0.05678925220942198
cat__eArrest_17_Not Recorded	0.040507222937573195	0.8404923592037715
num__ageinyear	920.3636668312133	1.3910373512271774e-201
num__EMSDispatchCenterTimeSec	92.29354584040777	7.575815284194948e-22
num__EMSChuteTimeMin	64.27720509939634	1.0881622384785685e-15
num__EMSSystemResponseTimeMin	49.337409926242344	2.1637392788052536e-12
num__EMSSceneResponseTimeMin	4.874039507513764	0.027265033951493173
num__EMSSceneTimeMin	465.6268406096091	4.0366060509162643e-103
num__EMSSceneToPatientTimeMin	0.0018463657811786174	0.9657260136307106
num__EMSTransportTimeMin	2927.9892842803315	0.0
num__EMSTotalCallTimeMin	6494.721267668879	0.0
num__ePatient_15	938.0205924838682	2.1252048735401165e-205
num__eVitals_06	0.9142732558933996	0.3389845906288438
num__eVitals_10	0.48116049153584156	0.48789814616359983
num__eVitals_12	0.41954551588804345	0.517164846724653
num__eVitals_14	0.761376565143694	0.3828993927371308
num__eVitals_16	0.06175743894512888	0.8037398146390589
num__eVitals_18	2.050131131845904	0.15219504931979974
num__eProcedures_05	0.30906570151414653	0.5782548582488842
