Feature	{scoringMetric}	P-Value
cat__eInjury_03_Chest wall instability or deformity (e.g., flail chest)	0.0002550819025857187	None
cat__eInjury_03_Crushed, degloved, mangled, or pulseless extremity	0.0	None
cat__eInjury_03_Glasgow Coma Score <= 13	0.0015893365094350465	None
cat__eInjury_03_Not Applicable	0.009624814730394116	None
cat__eInjury_03_Not Recorded	0.020198357025479785	None
cat__eInjury_03_Open or depressed skull fracture	0.0	None
cat__eInjury_03_Paralysis	0.0	None
cat__eInjury_03_Pelvic fractures	0.0006882921078044113	None
cat__eInjury_03_Respiratory Rate  <10 or >29 breaths per minute (<20 in infants aged <1 year) or need for ventilatory support	0.0	None
cat__eInjury_03_Systolic Blood Pressure <90 mmHg	0.0	None
cat__eInjury_03_Two or more proximal long-bone fractures	0.0008149489519850839	None
cat__eArrest_09_Compressions-Continuous	0.004983272656956306	None
cat__eArrest_09_Compressions-External Band Type Device	0.0	None
cat__eArrest_09_Compressions-External Plunger Type Device	0.0	None
cat__eArrest_09_Compressions-External Thumper Type Device	0.0010944198688700446	None
cat__eArrest_09_Compressions-Intermittent with Ventilation	0.0007699585552993771	None
cat__eArrest_09_Compressions-Other Device	0.0	None
cat__eArrest_09_Not Applicable	0.0018978841297530025	None
cat__eArrest_09_Not Recorded	0.0024722006244926042	None
cat__eArrest_09_Ventilation-Bag Valve Mask	0.0030836643004481523	None
cat__eArrest_09_Ventilation-Impedance Threshold Device	0.0007842075551272032	None
cat__eArrest_09_Ventilation-Mouth to Mouth	0.0013303953161527549	None
cat__eArrest_09_Ventilation-Pocket Mask	0.0	None
cat__eHistory_17_8801015	0.01946788459324278	None
cat__eHistory_17_8801019	8.876743095176387e-05	None
cat__eHistory_17_8801023	0.0007476356160780462	None
cat__eHistory_17_Alcohol Containers/Paraphernalia at Scene	0.0010580938347108937	None
cat__eHistory_17_Drug Paraphernalia at Scene	0.0	None
cat__eHistory_17_Not Applicable	0.00046027084356636827	None
cat__eHistory_17_Not Recorded	0.005448889099060716	None
cat__eHistory_17_Patient Admits to Alcohol Use	0.0	None
cat__eHistory_17_Patient Admits to Drug Use	0.0	None
cat__eHistory_17_Positive Level known from Law Enforcement or Hospital Record	0.0	None
cat__eHistory_17_Smell of Alcohol on Breath	0.0011212744375310724	None
cat__eProcedures_06_9923001	0.0013242612103308016	None
cat__eProcedures_06_9923003	0.025564062352580796	None
cat__eProcedures_06_Not Applicable	0.0009396093977620534	None
cat__eProcedures_06_Not Recorded	0.001593069485355425	None
cat__eProcedures_08_9916001	0.0	None
cat__eProcedures_08_9916003	0.022961714364834185	None
cat__eProcedures_08_9916005	0.0	None
cat__eProcedures_08_Not Applicable	0.00035018281509491267	None
cat__eProcedures_08_Not Recorded	0.0026827032681080443	None
cat__eProcedures_10_7701001   	4.473092288792557e-05	None
cat__eProcedures_10_7701003   	0.0	None
cat__eProcedures_10_9905001	0.0	None
cat__eProcedures_10_9905001   	0.002002200349611627	None
cat__eProcedures_10_9905003	0.0	None
cat__eProcedures_10_9905003   	0.001803138835174689	None
cat__eProcedures_10_9905005	0.0008440210111861912	None
cat__eProcedures_10_9905005   	0.00029569192264733424	None
cat__eProcedures_10_9905007	0.0	None
cat__eProcedures_10_9905007   	0.005128551221475375	None
cat__eProcedures_10_9905009	0.0	None
cat__eProcedures_10_9905009   	0.000533956664738211	None
cat__eProcedures_10_9905011	0.0006860422530057253	None
cat__eProcedures_10_9905011   	0.0002239892220070594	None
cat__eProcedures_10_9905013	0.0003876621941036884	None
cat__eProcedures_10_9905013   	0.0041017421995204195	None
cat__eProcedures_10_9905015	0.0	None
cat__eProcedures_10_9905015   	0.0	None
cat__eProcedures_10_9905019	0.0	None
cat__eProcedures_10_9905019   	0.0007441400403982446	None
cat__eProcedures_10_9905021	0.0	None
cat__eProcedures_10_9905021   	0.001087417204741481	None
cat__eProcedures_10_9905023	0.001103155239794651	None
cat__eProcedures_10_9905023   	0.0	None
cat__eProcedures_10_9905025	9.565329443539383e-05	None
cat__eProcedures_10_9905025   	0.0	None
cat__eProcedures_10_9905027   	1.0002969299538478e-05	None
cat__eProcedures_10_9905029	0.0	None
cat__eProcedures_10_9905029   	0.0005418144462323582	None
cat__eProcedures_10_9905031	0.00018431302770194335	None
cat__eProcedures_10_9905031   	0.0010005576258069748	None
cat__eProcedures_10_9905033   	0.0005587141466909529	None
cat__eProcedures_10_9905035   	0.0	None
cat__eProcedures_10_9905037   	0.0008265003502696544	None
cat__eProcedures_10_9905039	0.0004748772317542116	None
cat__eProcedures_10_9905039   	0.0	None
cat__eProcedures_10_9905041	0.001906835170170984	None
cat__eProcedures_10_9905041   	0.0014333561565862407	None
cat__eProcedures_10_Not Applicable	0.0	None
cat__eProcedures_10_Not Recorded	0.00023534618808507268	None
cat__eProcedures_10_Unknown   	0.002097316535252247	None
cat__eProcedures_02_9923001	0.023806418989006595	None
cat__eProcedures_02_9923003	0.0	None
cat__eProcedures_02_Not Applicable	0.0003506292163102387	None
cat__eProcedures_02_Not Recorded	0.0	None
cat__eArrest_03_Attempted Defibrillation	0.0010569728351288443	None
cat__eArrest_03_Attempted Ventilation	0.00819860286191676	None
cat__eArrest_03_Initiated Chest Compressions	0.011720665225737115	None
cat__eArrest_03_Not Applicable	0.0003386021015217011	None
cat__eArrest_03_Not Attempted-Considered Futile	0.0001997808904934395	None
cat__eArrest_03_Not Attempted-DNR Orders	0.0	None
cat__eArrest_03_Not Attempted-Signs of Circulation	0.0	None
cat__eArrest_03_Not Recorded	0.0005845062468023965	None
cat__eResponse_11_Crowd	0.0	None
cat__eResponse_11_Directions/Unable to Locate	0.0	None
cat__eResponse_11_Distance	0.0	None
cat__eResponse_11_Diversion	0.0008194343473995058	None
cat__eResponse_11_HazMat	0.001177984984913616	None
cat__eResponse_11_None/No Delay	0.014589250203008497	None
cat__eResponse_11_Not Applicable	0.0	None
cat__eResponse_11_Not Recorded	0.016653217226501038	None
cat__eResponse_11_Other	0.00027180466430909433	None
cat__eResponse_11_Patient Condition Change (e.g., Unit Stopped)	0.0012038010073700534	None
cat__eResponse_11_Rendezvous Transport Unavailable	0.0	None
cat__eResponse_11_Route Obstruction (e.g., Train)	0.0008904007734831243	None
cat__eResponse_11_Safety	0.0002252621452580872	None
cat__eResponse_11_Staff Delay	0.0	None
cat__eResponse_11_Traffic	0.0	None
cat__eResponse_11_Vehicle Crash Involving this Unit	0.0	None
cat__eResponse_11_Vehicle Failure of this Unit	0.0016588555255536708	None
cat__eResponse_11_Weather	0.001543388440541138	None
cat__eArrest_04_Not Applicable	0.0	None
cat__eArrest_04_Not Recorded	0.0	None
cat__eArrest_04_Not Witnessed	0.018843460709556226	None
cat__eArrest_04_Witnessed by Family Member	0.003220988911409206	None
cat__eArrest_04_Witnessed by Healthcare Provider	0.0022308400977146814	None
cat__eArrest_04_Witnessed by Lay Person	0.0010039768429210838	None
cat__eResponse_24_Initial Lights and Sirens, Downgraded to No Lights or Sirens	0.0	None
cat__eResponse_24_Initial No Lights or Sirens, Upgraded to Lights and Sirens	0.0013102049708568764	None
cat__eResponse_24_Intersection Navigation-Against Normal Light  Patterns	0.0009252030758020169	None
cat__eResponse_24_Intersection Navigation-With Automated Light Changing Technology	0.0003789022460471969	None
cat__eResponse_24_Intersection Navigation-With Normal Light Patterns	0.0	None
cat__eResponse_24_Lights and No Sirens	0.0	None
cat__eResponse_24_Lights and Sirens	0.017219764757331113	None
cat__eResponse_24_No Lights or Sirens	0.0012308264732801	None
cat__eResponse_24_Not Applicable	0.0001198680578429201	None
cat__eResponse_24_Not Recorded	0.008812749227314898	None
cat__eResponse_24_Scheduled	0.0	None
cat__eResponse_24_Speed-Enhanced per Local Policy	0.0014818616251710548	None
cat__eResponse_24_Speed-Normal Traffic	0.0	None
cat__eResponse_24_Unscheduled	0.0	None
cat__eInjury_04_8801005	0.0	None
cat__eInjury_04_Anticoagulants and Bleeding Disorders	0.00032979353698636693	None
cat__eInjury_04_Auto v. Pedestrian/Bicyclist Thrown, Run Over, or > 20 MPH Impact	0.00027708677888327315	None
cat__eInjury_04_Burn, with trauma mechanism	0.0	None
cat__eInjury_04_Burn, without other trauma	0.0	None
cat__eInjury_04_Crash Death in Same Passenger Compartment	0.0005177034924104262	None
cat__eInjury_04_Crash Ejection (partial or complete) from automobile	0.0005690357071568286	None
cat__eInjury_04_Crash Intrusion, including roof: > 12 in. occupant site; > 18 in. any site	0.0	None
cat__eInjury_04_Crash Vehicle Telemetry Data (AACN) Consistent with High Risk of Injury	0.0017048203239071746	None
cat__eInjury_04_EMS Provider Judgment	0.0013184451519230311	None
cat__eInjury_04_Fall Adults: > 20 ft. (one story is equal to 10 ft.)	0.0	None
cat__eInjury_04_Fall Children: > 10 ft. or 2-3 times the height of the child	0.0003792337178065708	None
cat__eInjury_04_Motorcycle Crash > 20 MPH	0.0	None
cat__eInjury_04_Not Applicable	0.009384955728888755	None
cat__eInjury_04_Not Recorded	0.024375511189744126	None
cat__eInjury_04_Pregnancy > 20 weeks	0.0	None
cat__eInjury_04_SBP < 110 for age > 65	0.00046572426038848924	None
cat__eHistory_01_Cultural, Custom, Religious	0.00034945812116760067	None
cat__eHistory_01_Developmentally Impaired	2.838582905595466e-05	None
cat__eHistory_01_Hearing Impaired	0.0	None
cat__eHistory_01_Language	8.278937010652854e-05	None
cat__eHistory_01_None Noted	0.021819157604622497	None
cat__eHistory_01_Not Applicable	0.0014401365992047221	None
cat__eHistory_01_Not Recorded	0.0018426278348464553	None
cat__eHistory_01_Obesity	0.00014624661964823815	None
cat__eHistory_01_Physical Barrier (Unable to Access Patient)	0.0	None
cat__eHistory_01_Physically Impaired	0.000172381812764133	None
cat__eHistory_01_Physically Restrained	0.0	None
cat__eHistory_01_Psychologically Impaired	0.000482960598064075	None
cat__eHistory_01_Sight Impaired	0.0010219888490330398	None
cat__eHistory_01_Speech Impaired	0.0005665863160209117	None
cat__eHistory_01_State of Emotional Distress	0.0010513976877108977	None
cat__eHistory_01_Unattended or Unsupervised (including minors)	1.2761143816764076e-05	None
cat__eHistory_01_Unconscious	0.003543890851512854	None
cat__eHistory_01_Uncooperative	0.0015740026734991641	None
cat__eResponse_09_Crowd	0.0002894513082030148	None
cat__eResponse_09_Directions/Unable to Locate	0.00041926798560298906	None
cat__eResponse_09_Distance	0.0	None
cat__eResponse_09_Diversion (Different Incident)	0.0007638762729604842	None
cat__eResponse_09_Flight Planning	0.0004967868939469433	None
cat__eResponse_09_HazMat	0.0	None
cat__eResponse_09_Mechanical Issue-Unit, Equipment, etc.	0.0004489920678028003	None
cat__eResponse_09_None/No Delay	0.026216966069552816	None
cat__eResponse_09_Not Applicable	0.0018707373629427426	None
cat__eResponse_09_Not Recorded	0.002785405831851051	None
cat__eResponse_09_Other	0.001271175125746149	None
cat__eResponse_09_Rendezvous Transport Unavailable	0.0	None
cat__eResponse_09_Route Obstruction (e.g., Train)	0.0	None
cat__eResponse_09_Scene Safety (Not Secure for EMS)	0.0001333748703689075	None
cat__eResponse_09_Staff Delay	0.0	None
cat__eResponse_09_Traffic	0.0017241802749843327	None
cat__eResponse_09_Vehicle Crash Involving this Unit	0.00019548899089216754	None
cat__eResponse_09_Vehicle Failure of this Unit	0.0003979302908767579	None
cat__eResponse_09_Weather	0.0	None
cat__eArrest_17_9901001	0.0	None
cat__eArrest_17_9901003	0.0020816428224565975	None
cat__eArrest_17_9901005	0.0007597648907688992	None
cat__eArrest_17_9901007	0.0	None
cat__eArrest_17_9901009	0.0	None
cat__eArrest_17_9901011	0.000237331259060225	None
cat__eArrest_17_9901013	0.0011561770831589602	None
cat__eArrest_17_9901015	0.0	None
cat__eArrest_17_9901017	0.0	None
cat__eArrest_17_9901019	0.0009123886106503498	None
cat__eArrest_17_9901021	0.0	None
cat__eArrest_17_9901023	0.0	None
cat__eArrest_17_9901025	0.0	None
cat__eArrest_17_9901027	0.0	None
cat__eArrest_17_9901029	0.0	None
cat__eArrest_17_9901031	0.00031399414656285707	None
cat__eArrest_17_9901033	0.0001839744919966968	None
cat__eArrest_17_9901035	0.0013527630743950247	None
cat__eArrest_17_9901037	0.0	None
cat__eArrest_17_9901039	0.00022626496771849247	None
cat__eArrest_17_9901041	0.0010917803163741358	None
cat__eArrest_17_9901043	0.0008384283022662142	None
cat__eArrest_17_9901045	3.677143728375576e-05	None
cat__eArrest_17_9901047	0.0012729019899899718	None
cat__eArrest_17_9901049	0.0005490776948040565	None
cat__eArrest_17_9901051	0.0	None
cat__eArrest_17_9901053	0.00018823802218803642	None
cat__eArrest_17_9901055	0.0	None
cat__eArrest_17_9901057	0.0	None
cat__eArrest_17_9901059	0.001631772255274111	None
cat__eArrest_17_9901061	0.0	None
cat__eArrest_17_9901063	0.0020744597726007896	None
cat__eArrest_17_9901065	0.0006209605557812026	None
cat__eArrest_17_9901067	0.00016355192476957825	None
cat__eArrest_17_9901069	0.0	None
cat__eArrest_17_9901071	0.0	None
cat__eArrest_17_Not Applicable	0.0006205183678393844	None
cat__eArrest_17_Not Recorded	0.011347204118789422	None
num__ageinyear	0.006281858490154502	None
num__EMSDispatchCenterTimeSec	0.0051086061209184574	None
num__EMSChuteTimeMin	0.0028170831986529254	None
num__EMSSystemResponseTimeMin	0.0005455943418575249	None
num__EMSSceneResponseTimeMin	0.0	None
num__EMSSceneTimeMin	0.11460748298300683	None
num__EMSSceneToPatientTimeMin	0.0011371277577754135	None
num__EMSTransportTimeMin	0.14613115717046132	None
num__EMSTotalCallTimeMin	0.04253643454105038	None
num__ePatient_15	0.0045674606678169916	None
num__eVitals_06	0.004318092906354876	None
num__eVitals_10	0.003705417733184113	None
num__eVitals_12	0.0019324652690826394	None
num__eVitals_14	0.0011668056851081854	None
num__eVitals_16	0.0016409223495423841	None
num__eVitals_18	0.002082142828832456	None
num__eProcedures_05	0.0	None
